title,url,price
ZARA ДЖИНСОВЫЕ БРЮКИ С ВЫСОКОЙ ПОСАДКОЙ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/302666532332-zara-dzhinsovie-bryuki-s-visokoi-posadko,6 800
ZARA ДЖИНСЫ Z.05 MOM FIT С ВЫСОКОЙ ПОСАДКОЙ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/541130829762-zara-dzhinsi-z05-mom-fit-s-visokoi-posad,5 400
ZARA ДЖИНСЫ SELVEDGE С НИЗКОЙ ПОСАДКОЙ — ZW COLLECTION,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/606252757292-zara-dzhinsi-selvedge-s-nizkoi-posadkoi,13 500
ZARA ДЖИНСЫ Z1975 BOOTCUT,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/619121073892-zara-dzhinsi-z1975-bootcut,6 800
ZARA ДЖИНСЫ TRF ОВЕРСАЙЗ СО СРЕДНЕЙ ПОСАДКОЙ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/827153789982-zara-dzhinsi-trf-oversaiz-so-srednei-pos,7 900
ZARA ДЖИНСЫ Z1975 STRAIGHT С ОТВОРОТАМИ СНИЗУ,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/556140287372-zara-dzhinsi-z1975-straight-s-otvorotami,7 900
ZARA ДЖИНСЫ ZW COLLECTION BAGGY С НИЗКОЙ ПОСАДКОЙ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/896687130602-zara-dzhinsi-zw-collection-baggy-s-nizko,10 800
ZARA ДЖИНСЫ ZW COLLECTION RELAXED BALLOON СО СРЕДНЕЙ ПОСАДКОЙ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/964207889002-zara-dzhinsi-zw-collection-relaxed-ballo,10 300
ZARA ДЖИНСЫ TRF WIDE LEG С НИЗКОЙ ПОСАДКОЙ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/498323914922-zara-dzhinsi-trf-wide-leg-s-nizkoi-posad,6 800
ZARA ДЖИНСЫ TRF BAGGY СО СРЕДНЕЙ ПОСАДКОЙ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/833898444342-zara-dzhinsi-trf-baggy-so-srednei-posadk,7 900
ZARA ДЖИНСЫ RELAXED СО СРЕДНЕЙ ПОСАДКОЙ И СКЛАДКАМИ — ZW COLLECTION,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/718488233782-zara-dzhinsi-relaxed-so-srednei-posadkoi,10 300
ZARA ДЖИНСЫ TRF EXTRA WIDE-LEG С ВЫСОКОЙ ПОСАДКОЙ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/980166586312-zara-dzhinsi-trf-extra-wide-leg-s-visoko,7 900
ZARA ДЖИНСЫ Z1975 STRAIGHT С НИЗКОЙ ПОСАДКОЙ FULL LENGTH,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/649673642022-zara-dzhinsi-z1975-straight-s-nizkoi-pos,7 900
ZARA ДЖИНСЫ TRF BAGGY FOLDED СО СРЕДНЕЙ ПОСАДКОЙ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/905715093912-zara-dzhinsi-trf-baggy-folded-so-srednei,7 900
ZARA ДЖИНСЫ ПРЯМОГО КРОЯ СО СРЕДНЕЙ ПОСАДКОЙ — ZW COLLECTION,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/380472867922-zara-dzhinsi-pryamogo-kroya-so-srednei-p,7 900
ZARA ДЖИНСЫ TRF BAGGY С НИЗКОЙ ПОСАДКОЙ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/395712283172-zara-dzhinsi-trf-baggy-s-nizkoi-posadkoi,7 900
ZARA ДЖИНСЫ TRF ОВЕРСАЙЗ СО СРЕДНЕЙ ПОСАДКОЙ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/658050279822-zara-dzhinsi-trf-oversaiz-so-srednei-pos,7 900
ZARA ДЖИНСЫ BALLOON ОВЕРСАЙЗ TRF С ВЫСОКОЙ ПОСАДКОЙ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/197758684742-zara-dzhinsi-balloon-oversaiz-trf-s-viso,7 900
ZARA ДЖИНСЫ Z1975 КАРГО СО СРЕДНЕЙ ПОСАДКОЙ И МОЛНИЯМИ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/726032893072-zara-dzhinsi-z1975-kargo-so-srednei-posa,8 700
ZARA ДЖИНСЫ-КЮЛОТЫ Z.10 С ВЫСОКОЙ ПОСАДКОЙ И РЕМНЕМ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/529479881432-zara-dzhinsi-kyuloti-z10-s-visokoi-posad,7 900
