title,url,price
ZARA ТРИКОТАЖНЫЙ ТОП БЕЗ РУКАВОВ,https://zara-russia.ru/zhenshchiny_topy_body_zara/tproduct/801168642172-zara-trikotazhnii-top-bez-rukavov,4 900
ZARA БОМБЕР ИЗ ИСКУССТВЕННОЙ КОЖИ,https://zara-russia.ru/zhenshchiny-kurtki_zara/tproduct/309818502112-zara-bomber-iz-iskusstvennoi-kozhi,10 800
ZARA КОРОТКИЙ ТРЕНЧ ИЗ ИСКУССТВЕННОЙ КОЖИ,https://zara-russia.ru/zhenshchini_palto_zara/tproduct/693380001112-zara-korotkii-trench-iz-iskusstvennoi-ko,13 500
ZARA РУБАШКА С КРУГЛЫМ ВОРОТНИКОМ И СБОРКАМИ,https://zara-russia.ru/zhenshchiny_rubashki_bluzki_zara/tproduct/670235134952-zara-rubashka-s-kruglim-vorotnikom-i-sbo,5 400
ZARA ТОП НА БРЕТЕЛЯХ ИЗ ХЛОПКА И МОДАЛА,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/280827364182-zara-top-na-bretelyah-iz-hlopka-i-modala,1 600
ZARA КОМБИНЕЗОН В КЛЕТКУ ВИШИ,https://zara-russia.ru/zhenshchiny_platya_zara/tproduct/511787004852-zara-kombinezon-v-kletku-vishi,6 800
ZARA БРЮКИ ПРЯМОГО КРОЯ В РУБЧИК,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/670529763852-zara-bryuki-pryamogo-kroya-v-rubchik,4 400
ZARA БОМБЕР ИЗ ИСКУССТВЕННОЙ КОЖИ,https://zara-russia.ru/zhenshchiny-kurtki_zara/tproduct/602405185362-zara-bomber-iz-iskusstvennoi-kozhi,10 800
ZARA ЗАМШЕВЫЕ САБО С ЗАКЛЕПКАМИ,https://zara-russia.ru/zhenshchiny_obuv_zara/tproduct/684377856962-zara-zamshevie-sabo-s-zaklepkami,12 500
ZARA РУБАШКА ИЗ ПОПЛИНА В ПОЛОСКУ,https://zara-russia.ru/zhenshchiny_rubashki_bluzki_zara/tproduct/890597485152-zara-rubashka-iz-poplina-v-polosku,4 900
ZARA ДЖИНСЫ TRF LOOSE С НИЗКОЙ ПОСАДКОЙ И ОТВОРОТАМИ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/409630618482-zara-dzhinsi-trf-loose-s-nizkoi-posadkoi,6 800
ZARA РУБАШКА ИЗ ШИФОНА С ВЫШИВКОЙ,https://zara-russia.ru/zhenshchiny_rubashki_bluzki_zara/tproduct/376013909002-zara-rubashka-iz-shifona-s-vishivkoi,5 400
ZARA ТОП ИЗ ПОПЛИНА С РУКАВАМИ-БАЛЛОНАМИ,https://zara-russia.ru/zhenshchiny_rubashki_bluzki_zara/tproduct/599484588022-zara-top-iz-poplina-s-rukavami-ballonami,4 900
ZARA ДЖИНСЫ TRF ПРЯМОГО КРОЯ С НИЗКОЙ ПОСАДКОЙ,https://zara-russia.ru/zhenshchiny_dzhinsy_zara/tproduct/292694458432-zara-dzhinsi-trf-pryamogo-kroya-s-nizkoi,6 800
ZARA КРОССОВКИ ИЗ ТКАНИ,https://zara-russia.ru/zhenshchiny_obuv_zara/tproduct/178105909662-zara-krossovki-iz-tkani,7 100
ZARA БОЛЬШАЯ СУМКА-МЕШОК С МЕТАЛЛИЧЕСКИМ КОЛЬЦОМ,https://zara-russia.ru/zhenskie_sumki_zara/tproduct/933124070772-zara-bolshaya-sumka-meshok-s-metalliches,6 500
ZARA БРЮКИ-БАРРЕЛИ С ДВОЙНЫМ ПОЯСОМ,https://zara-russia.ru/zhenshchiny_bryuki_zara/tproduct/364259459572-zara-bryuki-barreli-s-dvoinim-poyasom,6 800
ZARA РУБАШКА В ПОЛОСКУ С ВОРОТНИКОМ-СТОЙКОЙ,https://zara-russia.ru/zhenshchiny_rubashki_bluzki_zara/tproduct/823996527852-zara-rubashka-v-polosku-s-vorotnikom-sto,5 400
ZARA УКОРОЧЕННЫЙ БОМБЕР ИЗ ИСКУССТВЕННОЙ КОЖИ,https://zara-russia.ru/zhenshchiny-kurtki_zara/tproduct/587053719822-zara-ukorochennii-bomber-iz-iskusstvenno,8 700
ZARA ПРЯМОЙ БЛЕЙЗЕР С ПОДПЛЕЧНИКАМИ,https://zara-russia.ru/zhenshchiny_blejzery_zara/tproduct/531242592582-zara-pryamoi-bleizer-s-podplechnikami,8 700
ZARA БРЮКИ BARREL ИЗ АТЛАСА,https://zara-russia.ru/zhenshchiny_bryuki_zara/tproduct/741501203592-zara-bryuki-barrel-iz-atlasa,7 900
ZARA САНДАЛИИ НА АСИММЕТРИЧНОМ КАБЛУКЕ,https://zara-russia.ru/zhenshchiny_obuv_zara/tproduct/278897604712-zara-sandalii-na-asimmetrichnom-kabluke,8 700
ZARA БЛУЗА ИЗ БЛЕСТЯЩЕЙ АТЛАСНОЙ ТКАНИ,https://zara-russia.ru/zhenshchiny_rubashki_bluzki_zara/tproduct/936335943002-zara-bluza-iz-blestyaschei-atlasnoi-tkan,5 400
ZARA ПРЯМАЯ КОМБИНИРОВАННАЯ ТРИКОТАЖНАЯ ЮБКА,https://zara-russia.ru/zhenshchiny_yubki_zara/tproduct/867921636082-zara-pryamaya-kombinirovannaya-trikotazh,6 800
ZARA КОМБИНИРОВАННЫЙ ТРИКОТАЖНЫЙ ТОП,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/731069856562-zara-kombinirovannii-trikotazhnii-top,6 800
ZARA ВЫСОКИЕ ТРУСЫ POINTELLE,https://zara-russia.ru/zhenskie_nizhnee_belie_zara/tproduct/657967304372-zara-visokie-trusi-pointelle,4 400
ZARA БЮСТГАЛЬТЕР С КОСТОЧКАМИ И КРУЖЕВНЫМ УЗОРОМ POINTELLE,https://zara-russia.ru/zhenskie_nizhnee_belie_zara/tproduct/913644226972-zara-byustgalter-s-kostochkami-i-kruzhev,5 400
ZARA БРЮКИ КАПРИ С КРУЖЕВОМ,https://zara-russia.ru/zhenskie_nizhnee_belie_zara/tproduct/804543195572-zara-bryuki-kapri-s-kruzhevom,6 800
"ZARA ТОП С БРЕТЕЛЯМИ, КРУЖЕВОМ И ЗАВЯЗКАМИ",https://zara-russia.ru/zhenskie_nizhnee_belie_zara/tproduct/930454505582-zara-top-s-bretelyami-kruzhevom-i-zavyaz,6 800
ZARA БРЮКИ ИЗ 100% ВИСКОЗЫ С ВЫШИВКОЙ,https://zara-russia.ru/zhenskie_nizhnee_belie_zara/tproduct/764760263562-zara-bryuki-iz-100-viskozi-s-vishivkoi,10 800
ZARA ТОП НА БРЕТЕЛЯХ ИЗ 100% ВИСКОЗЫ С ВЫШИВКОЙ,https://zara-russia.ru/zhenskie_nizhnee_belie_zara/tproduct/272252304402-zara-top-na-bretelyah-iz-100-viskozi-s-v,10 800
ZARA ДЛИННОЕ ОБЪЕМНОЕ ПЛАТЬЕ ИЗ АТЛАСА,https://zara-russia.ru/zhenshchiny_platya_zara/tproduct/642802708312-zara-dlinnoe-obemnoe-plate-iz-atlasa,20 600
ZARA ДЛИННОЕ КРУЖЕВНОЕ ПЛАТЬЕ С ВЫРЕЗОМ НА СПИНЕ,https://zara-russia.ru/zhenshchiny_platya_zara/tproduct/306531513392-zara-dlinnoe-kruzhevnoe-plate-s-virezom,15 200
ZARA ПЛАТЬЕ ХОЛТЕР ИЗ 100% ВИСКОЗЫ С ДРАПИРОВАННЫМ ВЫРЕЗОМ,https://zara-russia.ru/zhenshchiny_platya_zara/tproduct/219563290332-zara-plate-holter-iz-100-viskozi-s-drapi,20 600
ZARA ТОП-БАЛЛОН С ФИКСАТОРАМИ,https://zara-russia.ru/zhenshchiny_topy_body_zara/tproduct/341784838952-zara-top-ballon-s-fiksatorami,5 400
ZARA ЮБКА МИДИ СО СБОРКАМИ,https://zara-russia.ru/zhenshchiny_yubki_zara/tproduct/152183836682-zara-yubka-midi-so-sborkami,5 400
