title,url,price
ZARA ТРИКОТАЖНАЯ МИНИ-ЮБКА,https://zara-russia.ru/zhenshchiny_yubki_zara/tproduct/286157884842-zara-trikotazhnaya-mini-yubka,5 400
ZARA ШОРТЫ С КРУЖЕВОМ,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/170621935712-zara-shorti-s-kruzhevom,5 400
ZARA ТРИКОТАЖНАЯ ЮБКА МИДИ,https://zara-russia.ru/zhenshchiny_yubki_zara/tproduct/171160241322-zara-trikotazhnaya-yubka-midi,6 800
ZARA ТОЛСТОВКА ST. MORITZ®,https://zara-russia.ru/zhenshchiny_tolstovki_zara/tproduct/322591876102-zara-tolstovka-st-moritz,6 800
ZARA БРЮКИ ПРЯМОГО КРОЯ ИЗ РЕЛЬЕФНОЙ ТКАНИ,https://zara-russia.ru/zhenshchiny_kostyumi_zara/tproduct/578848188782-zara-bryuki-pryamogo-kroya-iz-relefnoi-t,4 400
ZARA МИНИ-ЮБКА ИЗ ИСКУССТВЕННОЙ КОЖИ С ЗАКЛЕПКАМИ,https://zara-russia.ru/zhenshchiny_yubki_zara/tproduct/599997960432-zara-mini-yubka-iz-iskusstvennoi-kozhi-s,5 400
ZARA ХУДИ,https://zara-russia.ru/zhenshchiny_tolstovki_zara/tproduct/651968423412-zara-hudi,5 400
ZARA ЮБКА АСИММЕТРИЧНОГО КРОЯ В ПОЛОСКУ,https://zara-russia.ru/zhenshchiny_yubki_zara/tproduct/780290795872-zara-yubka-asimmetrichnogo-kroya-v-polos,4 400
ZARA СТРУЯЩАЯСЯ ЮБКА АСИММЕТРИЧНОГО КРОЯ,https://zara-russia.ru/zhenshchiny_yubki_zara/tproduct/450422114622-zara-struyaschayasya-yubka-asimmetrichno,5 400
ZARA ФУТБОЛКА С БЛЁСТКАМИ С КОРОТКИМИ РУКАВАМИ,https://zara-russia.ru/zhenshchiny_tolstovki_zara/tproduct/596674080402-zara-futbolka-s-blyostkami-s-korotkimi-r,5 400
ZARA ТОЛСТОВКА ИЗ ИНТЕРЛОКА С ЭФФЕКТОМ ПОТЕРТОСТИ,https://zara-russia.ru/zhenshchiny_tolstovki_zara/tproduct/609747956342-zara-tolstovka-iz-interloka-s-effektom-p,4 900
ZARA ФУТБОЛКА ПОЛО С ВОРОТНИКОМ-СТОЙКОЙ,https://zara-russia.ru/zhenshchiny_futbolki_zara/tproduct/215532558142-zara-futbolka-polo-s-vorotnikom-stoikoi,4 400
ZARA КУРТКА ИЗ ФЛИСА НА МОЛНИИ,https://zara-russia.ru/zhenshchiny_tolstovki_zara/tproduct/695332734992-zara-kurtka-iz-flisa-na-molnii,4 900
ZARA ДЖИНСОВАЯ ЮБКА МИДИ Z1975,https://zara-russia.ru/zhenshchiny_yubki_zara/tproduct/865457972602-zara-dzhinsovaya-yubka-midi-z1975,6 800
ZARA УКОРОЧЕННАЯ ТОЛСТОВКА С КАПЮШОНОМ,https://zara-russia.ru/zhenshchiny_tolstovki_zara/tproduct/393267315092-zara-ukorochennaya-tolstovka-s-kapyushon,5 400
ZARA ЮБКА МИДИ ИЗ ИСКУССТВЕННОЙ КОЖИ,https://zara-russia.ru/zhenshchiny_yubki_zara/tproduct/514308653332-zara-yubka-midi-iz-iskusstvennoi-kozhi,5 400
ZARA ТОЛСТОВКА С КАПЮШОНОМ И НАДПИСЬЮ,https://zara-russia.ru/zhenshchiny_tolstovki_zara/tproduct/232032023512-zara-tolstovka-s-kapyushonom-i-nadpisyu,6 300
ZARA ТОЛСТОВКА С ВЫРЕЗОМ ЛОДОЧКОЙ,https://zara-russia.ru/zhenshchiny_tolstovki_zara/tproduct/153068520112-zara-tolstovka-s-virezom-lodochkoi,4 400
ZARA ТОЛСТОВКА С НАШИВКОЙ,https://zara-russia.ru/zhenshchiny_tolstovki_zara/tproduct/382189848042-zara-tolstovka-s-nashivkoi,5 400
ZARA БОМБЕР ИНТЕРЛОК,https://zara-russia.ru/zhenshchiny_tolstovki_zara/tproduct/550658365312-zara-bomber-interlok,5 400
ZARA МЯГКАЯ ТОЛСТОВКА,https://zara-russia.ru/zhenshchiny_tolstovki_zara/tproduct/504327561872-zara-myagkaya-tolstovka,5 400
ZARA ТРИКОТАЖНАЯ ЮБКА МИДИ С КОНТРАСТНЫМИ ДЕТАЛЯМИ,https://zara-russia.ru/zhenshchiny_yubki_zara/tproduct/816293051982-zara-trikotazhnaya-yubka-midi-s-kontrast,6 800
ZARA ЮБКА ИЗ МЯГКОЙ ТКАНИ,https://zara-russia.ru/zhenshchiny_yubki_zara/tproduct/223340509282-zara-yubka-iz-myagkoi-tkani,4 900
ZARA ХУДИ BRATZ®,https://zara-russia.ru/zhenshchiny_tolstovki_zara/tproduct/516599464422-zara-hudi-bratz,6 800
ZARA КОМБИНИРОВАННАЯ ЮБКА В КЛЕТКУ — ZW COLLECTION,https://zara-russia.ru/zhenshchiny_yubki_zara/tproduct/416066073632-zara-kombinirovannaya-yubka-v-kletku-zw,15 200
ZARA АСИММЕТРИЧНАЯ ТОЛСТОВКА ИЗ МЯГКОЙ ТКАНИ,https://zara-russia.ru/zhenshchiny_tolstovki_zara/tproduct/754966159542-zara-asimmetrichnaya-tolstovka-iz-myagko,4 100
